	id	price	surface	country	index
382	01G6N8WDYJDNEW82RVCJPP76K4	900.0	45.0	Spain	20.0
383	01G6N8X88QDDPQRWH0YEPP6YZY	1600.0	260.0	Belgium	6.153846153846154
384	01G6N8WSTY0STZC9NG5E47KH5S	2938.0	115.0	Denmark	25.547826086956523
385	01G6N8WVBGJ43XJPSD9GVB9SZP	779.87	79.0	Denmark	9.871772151898734
386	01G6N8X80N39YCZGN45SPDV7YV	790.0	75.0	Belgium	10.533333333333333
387	01G6N8WQ9XC7QW6GZ0FHJW3HS7	1350.0	92.0	Portugal	14.673913043478262
388	01G6N8WX37SFXMEVBV0W5WGZRQ	5250.0	148.0	Poland	35.472972972972975
391	01G6N8WZA4ED9WH9XK1V44D04A	846.0	80.0	Sweden	10.575
392	01G6N8X5AMQN1REM6PFVVN63E4	700.0	90.0	Hungary	7.777777777777778
393	01G6N8WEKKQ54X6AZVXW69VAJ6	1200.0	150.0	Spain	8.0
398	01G6N8WTVTZBRR641AMYDAS4E4	832.0	96.0	Denmark	8.666666666666666
399	01G6N8X8SGB3TP7P1K42CW97H0	700.0	144.0	Belgium	4.861111111111111
400	01G6N8WVVWG4BJJ4X10YY0GJNE	1299.3500000000001	155.0	Denmark	8.382903225806453
401	01G6N8WWVCZWJXHJW9ZN4K4DVX	837.9	100.0	Poland	8.379
402	01G6N8X41BPT5S9Z73MK9K758X	240.0	25.0	Republic	9.6
403	01G6N8WGRFSJT0H5QNGCZE32JG	3723.0	93.0	France	40.03225806451613
405	01G6N8WVB1BQCD9T538A6D03W3	1625.0	62.0	Denmark	26.20967741935484
407	01G6N8X7H6AKHXQ0Q33J5ECZZY	850.0	71.0	Belgium	11.971830985915492
408	01G6N8XCNMY95G10ZFRTB1HMN0	93.0	53.0	Romania	1.7547169811320755
409	01G6N8WVXHWH5X9NHW2QZ9EZ29	1575.0	88.0	Poland	17.897727272727273
410	01G6N8WEJH5P3Y15HSW4EEHXJJ	5000.0	364.0	Spain	13.736263736263735
411	01G6N8WVP5RFG6DN1EN9Z4VX8J	715.0	85.0	Denmark	8.411764705882353
413	01G6N8WJZFA2ZTPQ2WPAK3FBG0	849.0	47.0	Austria	18.06382978723404
414	01G6N8XD3RE3Y2D4M8CDP8ZN85	130.0	100.0	Romania	1.3
416	01G6N8X2HM9K2M8GDT8XDMN2Q9	340.0	60.0	Republic	5.666666666666667
417	01G6N8WVQN0NCJBD0BP9PMFA8T	1625.0	80.0	Denmark	20.3125
418	01G6N8WYV6TH1TH5J0J0HKJV2D	558.0	76.0	Sweden	7.342105263157895
419	01G6N8X5BWZT2J1YH7DBVJ390E	2475.0	120.0	Hungary	20.625
420	01G6N8X5G6MZNGSPP9GX5N656P	375.0	37.0	Hungary	10.135135135135135
421	01G6N8WTFDZK7RSE92Z2EQ15GZ	1365.0	79.0	Denmark	17.27848101265823
422	01G6N8X60J1FQE9H77XNXC2X33	625.0	67.0	Hungary	9.328358208955224
423	01G6N8WKACS4M8T7WBPG4KMZ6K	1005.0	70.0	Austria	14.357142857142858
424	01G6N8WZFP6Y0QQHQPK5WEN5VD	2583.0	150.0	Sweden	17.22
425	01G6N8XCY0YERZ60W58QAG2M5Q	243.5	40.0	Romania	6.0875
427	01G6N8WKNSZ7N1RQ0GSGMZHT8G	1325.0	90.0	Austria	14.722222222222221
428	01G6N8WYFT5KN6NGWRKDCAA5FM	1512.0	30.0	Sweden	50.4
429	01G6N8WCT23ZCWKF5J14CCW6C9	2300.0	90.0	Italy	25.555555555555557
430	01G6N8WD1PE3JXN1KVE4FSQM96	780.0	15.0	Italy	52.0
431	01G6N8X5Z1HBZGEY92K3AHWY6C	1800.0	120.0	Hungary	15.0
432	01G6N8X7CK7EXP5A0M6KDSVAW7	550.0	61.0	Belgium	9.01639344262295
433	01G6N8WSV9NYVSKF649XCKKTR8	1161.29	64.0	Denmark	18.14515625
434	01G6N8WJE4TREHWMDY9ZC2FMSG	620.0	44.0	Austria	14.090909090909092
435	01G6N8WWSD670CXS1CJSMKJBG1	924.0	55.0	Poland	16.8
437	01G6N8WK8BCT0M57DT6YZZEH3C	765.0	44.0	Austria	17.386363636363637
438	01G6N8WGND5EWJ357MNGF3BN1Z	1750.0	50.0	France	35.0
440	01G6N8X51DE1SM6B5M9ZDB81B4	50.0	15.0	Hungary	3.3333333333333335
442	01G6N8WQFYV7V9MR6D2TZT8AFE	600.0	117.0	Portugal	5.128205128205129
443	01G6N8WVXD1AR41119BHCPT11F	1008.0	54.0	Poland	18.666666666666668
444	01G6N8X6MXKXX5856VZ2FDW7SR	1250.0	50.0	Luxembourg	25.0
445	01G6N8X3N2CC7J2VF3PDVRNEH5	1180.0	140.0	Republic	8.428571428571429
446	01G6N8X2KBD7X8PR0QAG1QPRDX	400.0	108.0	Republic	3.7037037037037037
448	01G6N8WKTV698BVTZB17X518MC	999.01	97.0	Austria	10.299072164948454
449	01G6N8WZXHE4Y86FHZFWPV7MBH	537.12	58.0	Sweden	9.260689655172413
450	01G6N8WQGPEQVTHK7DWFDR3E36	700.0	79.0	Portugal	8.860759493670885
451	01G6N8XCAP3T6CTP9NFB0H5C8R	70.0	67.0	Romania	1.044776119402985
452	01G6N8WNK4W64JW0FB5XMB8F7Z	1670.0	92.0	Switzerland	18.152173913043477
453	01G6N8WDDBBHB6Y5RNW0X5EX4A	900.0	50.0	Italy	18.0
454	01G6N8XCPZSA1PPGR1KRMPSSS7	110.0	72.0	Romania	1.5277777777777777
455	01G6N8X30SABGRTE0HKWE42DF4	630.24	37.0	Republic	17.033513513513515
456	01G6N8WPNF8VNRNRG0E6SXVFEB	3000.0	92.0	Ireland	32.608695652173914
457	01G6N8WZCBZJYFQAX2HWH2TPSJ	2587.5	198.0	Sweden	13.068181818181818
459	01G6N8WW5JHP1TT1ZRM0G8AXB9	672.0	53.0	Poland	12.679245283018869
460	01G6N8WRBJ08X2S9PZSS4N4ZGB	1500.0	222.0	Netherlands	6.756756756756757
461	01G6N8WMEJWJNSXXGM0S17SDA8	570.0	50.0	Austria	11.4
462	01G6N8X7V65F2SRW49KG07RJPB	695.0	75.0	Belgium	9.266666666666667
463	01G6N8X7B9PMJQTYKWEPV2ZK1S	1040.0	93.0	Belgium	11.182795698924732
464	01G6N8X5TVZHWPT4935800PBHH	625.0	68.0	Hungary	9.191176470588236
467	01G6N8WG8SVY27062JSPS9T5GK	420.0	23.0	France	18.26086956521739
468	01G6N8WK0SPJJMFNC81ZRZAR4A	508.18	57.0	Austria	8.915438596491228
469	01G6N8WCHMENH930QEZ40JEV8P	700.0	60.0	Italy	11.666666666666666
470	01G6N8WFXXNHGVAP7N0JJA2D30	3500.0	14.0	France	250.0
471	01G6N8WWKFDN8GNEFKJB5WQC4Z	168.0	30.0	Poland	5.6
472	01G6N8X6XCDD6Z85JC1Q6F6220	1000.0	28.0	Luxembourg	35.714285714285715
473	01G6N8WW99SW018FD8JS820BZJ	441.0	45.0	Poland	9.8
476	01G6N8WJT0SSV63709XC896JA3	740.0	50.0	Austria	14.8
478	01G6N8WX0KS3NY4P2STEG2N1G3	1155.0	64.0	Poland	18.046875
479	01G6N8WZ7FKSXNPJMDWKANZZSZ	1076.76	87.0	Sweden	12.376551724137931
482	01G6N8WNHSK11F0N912XXC648N	1000.0	60.0	Switzerland	16.666666666666668
483	01G6N8X6QT5VBBA32S67SK9T5C	2700.0	103.0	Luxembourg	26.21359223300971
484	01G6N8WMJ0S4HQQ6Y4FBPAQRS0	829.69	45.0	Austria	18.437555555555555
485	01G6N8X2JXXDQS3Z3Q6WTYA74R	348.0	50.0	Republic	6.96
486	01G6N8XBDYE2K0ERCMMRWVEQK7	1300.0	1249.0	Slovenia	1.0408326661329064
487	01G6N8X57TX5Y6EJVJXGRKXJA6	975.0	63.0	Hungary	15.476190476190476
488	01G6N8XBKACVRRB8AH13TSA3EY	139.8	85.0	Romania	1.6447058823529412
490	01G6N8WSMHF3H6WAJEAN11265M	1400.0	69.0	Netherlands	20.28985507246377
491	01G6N8X17EHBTRJGPX7D3RAAGJ	527.0	47.0	Finland	11.212765957446809
493	01G6N8X3AAWK9DGFV6MEYX07H4	880.0	80.0	Republic	11.0
494	01G6N8WS88VZWYG6DH6ADKXPXP	940.0	65.0	Netherlands	14.461538461538462
495	01G6N8WHNE3ZWNHW4ABPAG7MNY	704.2	53.0	Austria	13.28679245283019
496	01G6N8X44NMN3BW1WBXDHGF36H	1275.0	244.0	Bulgaria	5.225409836065574
497	01G6N8WD8EG2VWAN2MGNSHP3FQ	500.0	20.0	Italy	25.0
498	01G6N8WSYK803F8YH4ARY702RT	1859.0	110.0	Denmark	16.9
499	01G6N8WG4PSHX2WFCP2H1XVYPF	390.0	18.0	France	21.666666666666668
500	01G6N8WMGM3KXPZCT1W9JAXFRJ	799.0	55.0	Austria	14.527272727272727
501	01G6N8X94PT8469TFYRE1TV3M5	1700.0	140.0	Malta	12.142857142857142
502	01G6N8WWY04QBSGNRVX0MMC54F	420.0	58.0	Poland	7.241379310344827
503	01G6N8WJPG8YD3S4TPED8CNPEN	695.0	33.0	Austria	21.060606060606062
505	01G6N8XDKTX4WDCXW2M7AMWS1N	600.0	59.0	Estonia	10.169491525423728
508	01G6N8WDY4TZDD5579T10DA18M	1150.0	107.0	Spain	10.74766355140187
509	01G6N8WG8X9BBC9WTA5QFY6P7X	633.0	94.0	France	6.73404255319149
510	01G6N8WS5B0CBCFZ6Z2PNWK963	895.0	53.0	Netherlands	16.88679245283019
511	01G6N8WXHNJ7C32CBSRSP6WGKN	630.0	68.0	Poland	9.264705882352942
512	01G6N8WV3VSW0XZ56VP2351766	1169.3500000000001	52.0	Denmark	22.487500000000004
514	01G6N8X5KBYJZ9YXAV2V1RTXAN	275.0	26.0	Hungary	10.576923076923077
515	01G6N8WMPHQ4D8TZYNDHWMDMCD	14.0	71.0	Austria	0.19718309859154928
516	01G6N8WY5AHP612Y18XC7VYK1E	684.0	37.0	Iceland	18.486486486486488
517	01G6N8X77WWFE3K69Z035DMJGY	1050.0	96.0	Belgium	10.9375
521	01G6N8WM6WH6QWZE82NZPG6TTY	874.0	50.0	Austria	17.48
522	01G6N8XBKSD3RB0E57N4CJNB0N	75.0	55.0	Romania	1.3636363636363635
523	01G6N8X3PMBCHDV3ACRVERN6EF	4000.0	230.0	Republic	17.391304347826086
524	01G6N8X6CKYYBGQ1VCKX1KFZT5	1200.0	99.0	Lithuania	12.121212121212121
525	01G6N8X2NVXS4ZD47GG8NJMDX9	996.0	84.0	Republic	11.857142857142858
526	01G6N8WWGPV76Q0EYMS4EPKQXY	609.0	39.0	Poland	15.615384615384615
528	01G6N8WEC6BSPKP75GSG0YVM79	500.0	50.0	Spain	10.0
530	01G6N8WTW33FBJXQPQKMQH2DDZ	650.0	85.0	Denmark	7.647058823529412
531	01G6N8WHMTSY8BNWSPD7HDGWWG	813.23	67.0	Austria	12.137761194029851
532	01G6N8WXAW8RF4T4YACQ84JWN9	1050.0	120.0	Poland	8.75
533	01G6N8WWPSXCEVXY5ZT4877ZYQ	567.0	41.0	Poland	13.829268292682928
535	01G6N8WQEJ7VX0NQEZW80WQEWE	800.0	94.0	Portugal	8.51063829787234
536	01G6N8WTWAE1S3CATQEPXZKB4M	560.69	59.0	Denmark	9.503220338983052
537	01G6N8WSMWC3GB7EJ355JWFYPQ	1450.0	116.0	Netherlands	12.5
538	01G6N8X980PF92MP92GK52X5DV	1700.0	120.0	Malta	14.166666666666666
540	01G6N8WVB9BN85GSGA3MQX9BPN	663.0	80.0	Denmark	8.2875
542	01G6N8WCVC4PG1X2HM7XHFV5SM	3000.0	100.0	Italy	30.0
543	01G6N8WY6B8MWM48R3CTHJ86GS	1584.0	60.0	Iceland	26.4
545	01G6N8X1NJQ19DFJP3HSTH3BNP	552.0	39.0	Finland	14.153846153846153
547	01G6N8X6NYTXTCQJRBC5XE3FJP	3950.0	14079.0	Luxembourg	0.2805596988422473
548	01G6N8WJXDZKA73JK1Q8DTH85R	761.0	52.0	Austria	14.634615384615385
549	01G6N8WHN2XFT6KM8GGFNE9E6A	754.31	65.0	Austria	11.60476923076923
550	01G6N8X05Q7NE3068T8G1T7RNF	716.85	59.0	Sweden	12.15
551	01G6N8WAZMGDY6FFD0X0C0ZVMD	550.0	14.0	Italy	39.285714285714285
552	01G6N8X5W5929KHTT0RBRWWJVS	475.0	68.0	Hungary	6.985294117647059
553	01G6N8X6VXPXCR5AZW0XYP84NY	140.0	11.0	Luxembourg	12.727272727272727
555	01G6N8X1DQF0D02CCB6BVY3X98	430.0	28.0	Finland	15.357142857142858
556	01G6N8WWJGW6SEEMAYK88F9198	630.0	46.0	Poland	13.695652173913043
557	01G6N8XCDR3253KC4G70FHHWRG	0.30000000000000004	130.0	Romania	0.002307692307692308
559	01G6N8X1T1BTX5Y7EK9NG21CQN	937.0	50.0	Finland	18.74
561	01G6N8X621DK1Y9RSZ6CZFWG6G	2597.5	115.0	Hungary	22.58695652173913
562	01G6N8WKM6W2ADXNAFDFFN3QCX	616.0	31.0	Austria	19.870967741935484
563	01G6N8X9B4Y63HVZM0JHTXZQHR	3300.0	170.0	Malta	19.41176470588235
564	01G6N8WW15671RKWMJT1C9CW0X	546.0	55.0	Poland	9.927272727272728
566	01G6N8WSTRWVPN2AH5QGFXJNMX	3835.0	137.0	Denmark	27.99270072992701
567	01G6N8X5RGF2V39EAVP7H1T13G	975.0	93.0	Hungary	10.483870967741936
568	01G6N8WG9HV2ABQP3M4083FW3J	800.0	62.0	France	12.903225806451612
569	01G6N8WWNTFF2FZH4JEYN3KNE2	231.0	50.0	Poland	4.62
570	01G6N8WZSFKBQJBW0WR1YM04GJ	292.5	12.0	Sweden	24.375
571	01G6N8X4ZYQWNRG1H084J5SFHJ	2172.5	120.0	Hungary	18.104166666666668
572	01G6N8X3HS3NKGXH2RX6YZWVQE	1400.0	220.0	Republic	6.363636363636363
573	01G6N8WH71TYY2C1RE5V838FZX	799.83	62.0	Austria	12.900483870967742
576	01G6N8X3M32K3081ESYQRC4CJH	1280.0	163.0	Republic	7.852760736196319
577	01G6N8WFW8YVBZQMMZNY1F6RB0	950.0	86.0	France	11.046511627906977
578	01G6N8WQ2ME4M7835BDTMDJTWX	3600.0	158.0	Portugal	22.78481012658228
579	01G6N8X6CV6T4KX9JA5G99H2J0	1300.0	68.0	Lithuania	19.11764705882353
580	01G6N8WVHVW0RTDEC9DFXZBMBW	611.0	77.0	Denmark	7.935064935064935
581	01G6N8X1BMA2GA10MEJQTA7879	668.0	59.0	Finland	11.322033898305085
582	01G6N8XC0H37ZMFETQDP614AQ8	96.0	56.0	Romania	1.7142857142857142
583	01G6N8WCHSKST98D16K4DZREJD	800.0	65.0	Italy	12.307692307692308
584	01G6N8WGFA4GTGWTE62FKEZ70K	700.0	78.0	France	8.974358974358974
585	01G6N8WFT4WAK1GPQ0EGMJXVGX	600.0	65.0	France	9.23076923076923
586	01G6N8WZA1GDFK5YW0YR0R946B	715.68	59.0	Sweden	12.130169491525423
587	01G6N8WMZHWK66A9FAY63Y9YPT	1070.0	28.0	Switzerland	38.214285714285715
588	01G6N8WZDW8D7RRF8HGRY0B4SC	517.5	30.0	Sweden	17.25
589	01G6N8WBMAAA0SCAV8W1311WFB	1200.0	90.0	Italy	13.333333333333334
590	01G6N8WX95E77P6DKBY0993YQ7	409.5	38.0	Poland	10.776315789473685
591	01G6N8WMCS5FZ6X8QJYGXNW0GQ	909.27	50.0	Austria	18.1854
592	01G6N8WB2G3AYWFXVWD85G3MS3	1200.0	75.0	Italy	16.0
593	01G6N8X03PQY5K3RB62P87JVQH	522.63	60.0	Sweden	8.7105
596	01G6N8WF8YK4M46XY555RVV4TW	530.0	75.0	Spain	7.066666666666666
597	01G6N8X09828CYQNBMEE9ZZ1S2	550.26	72.0	Sweden	7.6425
598	01G6N8X0TZYHVT8QVV0MPY6BB5	520.0	26.0	Finland	20.0
599	01G6N8XCSX0VM4G9XMDVXXV123	64.0	40.0	Romania	1.6
600	01G6N8X5PSHV7WHQMEVYFHYY0H	600.0	55.0	Hungary	10.909090909090908
601	01G6N8X21H7QSBNWJ5PSNWCR7X	1015.0	85.0	Finland	11.941176470588236
602	01G6N8XCK8GV69N38AMVZJM0FK	70.0	46.0	Romania	1.5217391304347827
603	01G6N8X280N6B7JXT3H5HQGN4S	914.0	46.0	Finland	19.869565217391305
604	01G6N8WGDBEG50A3AG2APFBH8V	600.0	66.0	France	9.090909090909092
605	01G6N8X589Y3C34AQ4QZFV4985	500.0	71.0	Hungary	7.042253521126761
606	01G6N8WMXDN389N91HDRK70FMC	799.0	86.0	Austria	9.290697674418604
607	01G6N8WQQKMYCXH2VJJ0E543R5	990.0	67.0	Portugal	14.776119402985074
608	01G6N8XBQ5SXE0CSQBWT939S9B	280.0	63.0	Romania	4.444444444444445
609	01G6N8XDPQEYBTXY0GJNYTEAJG	350.0	17.0	Estonia	20.58823529411765
610	01G6N8X625WJEVMAV2FFNYME9M	400.0	50.0	Hungary	8.0
611	01G6N8WB4TN1GVP4J5NNQ12EAE	600.0	78.0	Italy	7.6923076923076925
612	01G6N8WE8RDYM5PJ45SY24DRPB	1250.0	89.0	Spain	14.044943820224718
613	01G6N8X0C878CRW7AN2A8FARK0	1238.4	65.0	Norway	19.052307692307693
614	01G6N8X7ZJ38S8FRJN8W69C3V4	1670.0	190.0	Belgium	8.789473684210526
616	01G6N8WE0Z62R0C6DB30D156QR	1100.0	59.0	Spain	18.64406779661017
617	01G6N8WM69P0CPGMTZZN6GYAX9	386.59	65.0	Austria	5.947538461538461
618	01G6N8WKE0NV5SDQGKXXS630A2	555.0	45.0	Austria	12.333333333333334
619	01G6N8X7E6APNABVSEYBRXN2BN	595.0	74.0	Belgium	8.04054054054054
620	01G6N8WMXTEJ82HZ87CQDY5REX	787.03	58.0	Austria	13.569482758620689
623	01G6N8X7R2MGJB9XV73JYX3F63	1150.0	259.0	Belgium	4.44015444015444
625	01G6N8WPKWYQ1NZG0WV27M0X7K	2500.0	70.0	Ireland	35.714285714285715
627	01G6N8WZYNHW5Z7W8XZ91KZB6W	542.0699999999999	64.0	Sweden	8.469843749999999
628	01G6N8WEANWZA4RZFRNQVRGBDH	7500.0	402.0	Spain	18.65671641791045
629	01G6N8WFACCCMK281MFS84ZPPW	4800.0	210.0	Spain	22.857142857142858
630	01G6N8X1RVHP7JMDETFNCFH03M	754.0	67.0	Finland	11.253731343283581
631	01G6N8X0VQX7T9FKS6X9ASWANY	629.0	54.0	Finland	11.648148148148149
633	01G6N8WWM2WMJ9YG8YMV4BZJQR	714.0	62.0	Poland	11.516129032258064
634	01G6N8WGZHTSRM4BJWTZM2BG1D	684.82	50.0	Austria	13.6964
635	01G6N8WFWCM1YGRWS12C4MPP5B	730.0	72.0	France	10.13888888888889
636	01G6N8WV22MCA8MRF8C16NG0G1	244.27	36.0	Denmark	6.785277777777778
637	01G6N8WD3NC0XDSSCFNMAB49KB	780.0	40.0	Italy	19.5
638	01G6N8X24TRCVHNVM4XVP582FF	470.0	60.0	Finland	7.833333333333333
639	01G6N8XBAX6C2PAZ5WDCRFAGJV	485.0	69.0	Slovenia	7.028985507246377
640	01G6N8X6RH7RSETJBV8MR376XD	1650.0	65.0	Luxembourg	25.384615384615383
641	01G6N8WKD11T38EZZ0KEPEHDN4	740.0	52.0	Austria	14.23076923076923
643	01G6N8X4Y8ZZW6GHC27EN5VY4G	750.0	80.0	Hungary	9.375
644	01G6N8WJR6BJFGC2DZ3NE6MA98	466.0	57.0	Austria	8.175438596491228
645	01G6N8X4666H9ZW7GPSS8HGA4S	969.0	165.0	Bulgaria	5.872727272727273
646	01G6N8WD2CMKN6JRZSJRQ5VDHY	1000.0	80.0	Italy	12.5
647	01G6N8X7B57GK7Z9KY74VWNKW3	660.0	56.0	Belgium	11.785714285714286
648	01G6N8WZT0K8PGWAHAHB5FJVZD	317.15999999999997	33.0	Sweden	9.61090909090909
651	01G6N8X6DCCMHH1NH0X8D6Z8HZ	1000.0	65.0	Lithuania	15.384615384615385
652	01G6N8WHTXBY6SPYKWCRPKR39E	1677.0	170.0	Austria	9.864705882352942
655	01G6N8WGJ212H9MMWYWVQDD1H7	1190.0	32.0	France	37.1875
656	01G6N8WC58KTAN5TGXH559CV96	1200.0	65.0	Italy	18.46153846153846
658	01G6N8WQT8TQKXR7PD3R74ZSFA	750.0	65.0	Portugal	11.538461538461538
659	01G6N8WW7HWXJT9J9ZMMYPJV20	409.5	49.0	Poland	8.357142857142858
660	01G6N8X1V07HB9MVE9N038CY80	715.0	31.0	Finland	23.06451612903226
661	01G6N8WRM6ARRF0Z0R1666CVSP	1200.0	86.0	Netherlands	13.953488372093023
663	01G6N8X7KWR5HKVZDGJPSCQ3GY	725.0	60.0	Belgium	12.083333333333334
664	01G6N8X26Q203SPYEM0ES950NX	785.0	42.0	Finland	18.69047619047619
665	01G6N8X4XE0FP3Y7GFV8P7HGED	300.0	47.0	Hungary	6.382978723404255
666	01G6N8X4CYEQ84PKC79AFTJQP0	775.0	98.0	Hungary	7.908163265306122
667	01G6N8WZ98G5KJS0ZGFJXPP4XH	846.0	123.0	Sweden	6.878048780487805
668	01G6N8WQR68Q0D4E59F4VWCVP2	2000.0	2682.0	Portugal	0.7457121551081283
669	01G6N8WMK2CEAHZ1HJH568RG56	729.57	42.0	Austria	17.370714285714286
670	01G6N8WM7XHSDGY6G2G5HE41E4	1158.0	112.0	Austria	10.339285714285714
672	01G6N8X4G3WN05XTE3KVSC4EEJ	675.0	56.0	Hungary	12.053571428571429
673	01G6N8WVY93MXR3RSXTZ1ZFB2Y	1470.0	45.0	Poland	32.666666666666664
674	01G6N8X63F8MA0RZ68WC8KY2HA	250.0	22.0	Hungary	11.363636363636363
675	01G6N8X3WM0W9NST6D9NE15KC0	2000.0	350.0	Republic	5.714285714285714
676	01G6N8X3TMBRGKMV09WQVYDZV0	2000.0	300.0	Republic	6.666666666666667
678	01G6N8WVG3HQQYDN7CQB6GB8AD	469.3	68.0	Denmark	6.901470588235294
680	01G6N8WXKW0J94651MG5P1ATK0	409.5	30.0	Poland	13.65
682	01G6N8WCK6C44SZ7Z1FTWQVVSC	900.0	75.0	Italy	12.0
685	01G6N8WS2QP5MZ53FQEAASKENQ	1090.0	75.0	Netherlands	14.533333333333333
687	01G6N8WMR1FJY2XDYQRV77MQG0	797.81	62.0	Austria	12.867903225806451
688	01G6N8WQV4BZVMZVZCP2XR4KPE	800.0	80.0	Portugal	10.0
689	01G6N8WSES9K6RQFKEY05PYSRP	875.0	42.0	Netherlands	20.833333333333332
690	01G6N8WVDS6QBH05EQNV3075PC	1560.52	94.0	Denmark	16.601276595744682
691	01G6N8WNJVDYN70HVHF3KJ27SV	1210.0	44.0	Switzerland	27.5
692	01G6N8X7S5JV0MJNS42MHD6A5H	2800.0	220.0	Belgium	12.727272727272727
693	01G6N8WXEEYBJV30VFGB4RS7PY	399.0	34.0	Poland	11.735294117647058
694	01G6N8XE2PE073VT3C2N6WE6D2	750.0	45.0	Estonia	16.666666666666668
695	01G6N8X7X9HJDP0G1C0R5QYABY	695.0	110.0	Belgium	6.318181818181818
696	01G6N8WXTWAYEJKGEFP7YEF6QB	1350.0	135.0	Greece	10.0
697	01G6N8WECV5WDB1XH4W9TJ5YH1	1200.0	68.0	Spain	17.647058823529413
698	01G6N8WYW1A7MRSEKCQT9FDDCY	558.0	55.0	Sweden	10.145454545454545
699	01G6N8X5HRGSKCEA590D3SCSF7	325.0	52.0	Hungary	6.25
700	01G6N8X1R85F31SBZ88C5X9ZXX	711.0	46.0	Finland	15.456521739130435
701	01G6N8WV42A9YH58CF8PZKV2MB	429.0	54.0	Denmark	7.944444444444445
702	01G6N8WXGF5CV89HT92PV4H5MZ	630.0	67.0	Poland	9.402985074626866
703	01G6N8WCTA6AM5D5AMDC53H4MT	740.0	17.0	Italy	43.529411764705884
705	01G6N8X47BP1AX4813CF6QXC81	115.55069999999999	56.0	Bulgaria	2.063405357142857
706	01G6N8X0NPWXAZZ4QQP39GZ479	650.0	36.0	Finland	18.055555555555557
708	01G6N8WEFH3TTEKM64JF0BV8R4	680.0	65.0	Spain	10.461538461538462
709	01G6N8WWA8ECE6YTDFKCZ4N7D7	504.0	30.0	Poland	16.8
710	01G6N8WD45ZYT67F4WMP1NX6ZV	1500.0	65.0	Italy	23.076923076923077
711	01G6N8WFRTH77KJG238T5QG8GV	536.0	24.0	France	22.333333333333332
713	01G6N8WZ6W654ZBZ8BAK2ZCX4B	2484.0	160.0	Sweden	15.525
714	01G6N8XDNSGADWTNKEVFY0TA1M	1690.0	97.0	Estonia	17.422680412371133
715	01G6N8X48586ZCN7FBNDAK9BP9	115.55069999999999	85.0	Bulgaria	1.3594199999999999
716	01G6N8X2JH8S3DNF8KEH03KC18	260.0	36.0	Republic	7.222222222222222
717	01G6N8WGSGJ0R0SCE3FYE7RXYJ	620.0	30.0	Austria	20.666666666666668
718	01G6N8X8QTQN37QK3MEY4H16G0	875.0	116.0	Belgium	7.543103448275862
719	01G6N8WRRCMC55JC1ANSTMR7ST	550.81	45.0	Netherlands	12.24022222222222
720	01G6N8XBZ3B0KG0RASVCTXH810	84.0	78.0	Romania	1.0769230769230769
722	01G6N8WBPPQ9N14R0T412DTEVV	450.0	50.0	Italy	9.0
723	01G6N8XC0AJW5YR360T3TMBE5G	86.0	47.0	Romania	1.8297872340425532
725	01G6N8WJDTSMVENJZ5Z9AYE3S2	688.0	57.0	Austria	12.070175438596491
726	01G6N8WGN8R8Z4E5MSVD98NKZ7	950.0	20.0	France	47.5
728	01G6N8WGNK49G3S42NTV8SHR4H	2150.0	39.0	France	55.12820512820513
729	01G6N8WE8E7RVHV6HGK5EEAHPH	3200.0	242.0	Spain	13.223140495867769
730	01G6N8X7DAZXYZ6MBAXDMACM9R	995.0	202.0	Belgium	4.925742574257426
731	01G6N8WFYV6QW2T2N3QC6A0XDD	745.0	39.0	France	19.102564102564102
732	01G6N8XD11HES4Y1F26B31F4MT	160.0	80.0	Romania	2.0
735	01G6N8X47SK4KG15V4CS52VMS5	115.55069999999999	75.0	Bulgaria	1.540676
736	01G6N8WC7AYJQY21PQQ4YCM72N	150.0	150.0	Italy	1.0
737	01G6N8WV1ADXP998DV07QSM5E4	604.11	83.0	Denmark	7.278433734939759
739	01G6N8WKKZA82NEFBWWF1TW87A	460.0	18.0	Austria	25.555555555555557
742	01G6N8X7FH874KM2M2CGVHDH7V	1700.0	195.0	Belgium	8.717948717948717
743	01G6N8WKW9VKY89A5Q3Z91ZTFV	780.55	67.0	Austria	11.649999999999999
745	01G6N8WGSZNBWNKY8W3MJCTZ7S	760.0	53.0	Austria	14.339622641509434
746	01G6N8WDWWZ5H4GNDEPHMNG8ED	1100.0	70.0	Spain	15.714285714285714
747	01G6N8WN0DWG56ZSEQH053N8Z6	1750.0	109.0	Switzerland	16.05504587155963
749	01G6N8XC3DGNVVVAS39YB7GS73	110.0	805.0	Romania	0.13664596273291926
751	01G6N8WVC1P4DQ34CZR1X81FX2	1794.0	176.0	Denmark	10.193181818181818
753	01G6N8WZ4J553NN9ES9GKAXCM9	630.0	15.0	Sweden	42.0
754	01G6N8WFZ27B5S4A1XE41DRD7H	547.0	33.0	France	16.575757575757574
755	01G6N8WZ8CNRXT6FXPSA6KKCRG	889.02	31.0	Sweden	28.67806451612903
756	01G6N8X5V396CJSK8Y6ZM1RZ2X	625.0	50.0	Hungary	12.5
757	01G6N8WMB2GQ96Q1NAGAYWXRF9	566.0	52.0	Austria	10.884615384615385
760	01G6N8X96D2A6DCA73A193MYP9	4000.0	120.0	Malta	33.333333333333336
761	01G6N8WR0DBNNNKWCKET8711ME	1850.0	86.0	Netherlands	21.511627906976745
